window,mean_hr,sd_hr,max_hr,min_hr,label,subject
42,73.85230999098364,6.159960295008139,83.00395256920815,38.147138964576904,4,S15
43,77.34258436270473,14.070985662068333,102.43902439030299,33.044846577495576,4,S15
44,78.35498813848541,9.365014546884156,99.05660377364312,37.63440860214643,4,S15
45,82.76648334842768,16.35279244335555,111.40583554380743,40.73714839960865,0,S15
46,84.52353855540392,11.713708428155531,101.20481927710621,31.157270029676702,0,S15
47,82.93938353952811,9.551005670103121,98.13084112152202,38.391224862881906,0,S15
48,85.85632781776621,10.120835269760164,100.47846889951454,44.1176470588194,0,S15
49,88.56325463566354,16.253980063239737,115.70247933888298,31.55522163786963,0,S15
50,87.0383658344731,20.58747646011567,109.37499999999585,30.545454545453534,0,S15
51,87.0698150165412,15.251635498091224,107.4168797954379,34.22982885085833,0,S15
52,86.4107943945466,9.540773657714936,100.71942446037498,46.61487236403647,2,S15
53,81.54450348234988,13.040479373213,102.689486552575,41.87437686938719,2,S15
54,82.90535620990964,13.83444772789222,106.06060606058072,30.905077262689723,2,S15
55,83.84377370900815,10.573474161631253,98.36065573768438,36.777583187394704,2,S15
56,77.2545162727593,9.435407650491221,99.05660377364312,39.96194100857109,2,S15
57,88.5498765668352,11.003723596684427,104.73815461346064,44.96788008565459,2,S15
58,83.2579756267738,7.844938429010202,100.00000000001516,48.10996563573372,2,S15
59,81.45192285057936,7.18142092159836,94.38202247200077,38.56749311293844,2,S15
60,80.16874765616046,10.399170651073682,99.05660377364312,37.5335120643384,2,S15
61,81.35565372980157,8.169507875688156,97.90209790217138,39.66005665723347,2,S15
62,79.86676728981382,15.692341575335002,105.00000000002387,33.98058252427275,2,S15
63,71.09917047894754,7.91338243641766,83.16831683168766,35.08771929824487,2,S15
64,73.12174468748914,11.133337909409608,93.33333333337106,37.13527851458157,0,S15
65,74.23183135585957,9.817702741962899,96.10983981694604,37.7019748653536,0,S15
66,76.2761172074465,16.688323658710203,107.4168797954379,32.159264931089666,0,S15
67,70.41824542522627,10.230685076165004,87.86610878653197,36.23813632441146,0,S15
68,73.62914214308185,3.969549675427242,82.0312500000309,65.01547987613317,0,S15
69,73.13209431728386,10.171536834538005,90.90909090911096,40.93567251462627,0,S15
70,70.64317685232776,9.145599737559863,86.24229979474366,33.492822966504846,0,S15
71,78.02922612169225,8.74987335712386,94.8081264107706,38.74538745387402,0,S15
72,73.52274442725219,4.452136299028726,86.4197530864094,65.42056074761648,0,S15
73,72.22265422633718,7.789192814521675,82.35294117643534,34.03565640193446,0,S15
74,76.5500806215518,8.078898984831502,94.59459459464188,45.50379198268082,0,S15
75,75.52226369795105,3.2296344472645284,82.19178082196696,67.85137318257684,0,S15
76,81.16691334944038,13.453017994873397,98.8235294117224,40.1913875598303,0,S15
77,65.23171639198992,9.038338534761726,79.84790874523003,32.33256351039089,0,S15
78,70.4570379095081,8.600579578323737,85.19269776872622,40.42348411934425,0,S15
79,65.76355450443376,7.880030556780114,74.73309608536233,37.53351206435976,4,S15
80,64.64295013976987,6.89407737949655,74.20494699644449,33.89830508475482,4,S15
81,66.49720644992532,5.79411584053748,77.49077490774803,37.135278514602476,4,S15
82,64.2417231436805,8.622922436619435,77.92207792203375,33.07086614173276,4,S15
83,75.5895225071458,15.652421569162534,105.00000000002387,36.90685413004057,4,S15
84,67.798515313682,6.4414611096973005,79.39508506609486,35.68394222600801,4,S15
85,79.65372609800737,14.630670873339147,102.68948655265493,36.617262423730644,0,S15
0,81.2379110251446,NA,81.2379110251446,81.2379110251446,0,S16
1,74.54455303240252,7.343816712047111,84.1683366733463,65.6249999999982,0,S16
2,60.81757242769586,21.108601764532352,79.09604519775786,32.38242097147256,1,S16
3,111.11111111116539,NA,111.11111111116539,111.11111111116539,1,S16
4,112.60134552350867,0.4269231903790376,112.90322580647148,112.29946524054586,1,S16
5,112.60053619306326,NA,112.60053619306326,112.60053619306326,1,S16
7,74.20494699644449,NA,74.20494699644449,74.20494699644449,1,S16
8,37.13527851459725,NA,37.13527851459725,37.13527851459725,1,S16
10,59.65909090907966,NA,59.65909090907966,59.65909090907966,1,S16
11,96.33027522939517,NA,96.33027522939517,96.33027522939517,1,S16
12,93.12638580926118,NA,93.12638580926118,93.12638580926118,1,S16
16,89.55223880602121,NA,89.55223880602121,89.55223880602121,1,S16
20,93.88068023417051,7.983781610790201,99.52606635067272,88.2352941176683,1,S16
21,99.09464025777548,6.232578979625311,102.9411764706245,91.90371991247851,0,S16
24,58.21582733812973,3.1336530734505286,60.43165467625266,56.00000000000679,0,S16
26,30.36876355748389,NA,30.36876355748389,30.36876355748389,0,S16
27,79.51284464480722,27.053951185136803,95.45454545455334,48.27586206896148,0,S16
28,41.40361469502743,10.997933241094353,49.18032786884219,33.626901521212666,0,S16
29,94.89853871614515,3.2914758458845386,99.5260663507478,91.70305676866967,0,S16
30,93.74999999995204,NA,93.74999999995204,93.74999999995204,0,S16
31,91.96177924992337,2.821718924613975,94.59459459464188,88.98305084738425,0,S16
32,105.5276381908699,NA,105.5276381908699,105.5276381908699,0,S16
33,78.69872380467046,22.248769656698286,105.52763819103869,53.367217280838624,0,S16
34,53.70843989771895,NA,53.70843989771895,53.70843989771895,2,S16
35,93.54120267266718,NA,93.54120267266718,93.54120267266718,2,S16
40,95.82593290626289,1.1028705599877648,96.9976905312202,94.8081264107706,2,S16
44,92.0660991887611,3.6256232194849085,95.67198177679788,88.42105263156202,0,S16
0,90.41908440995745,15.880716940804918,110.81794195250724,33.89830508474577,0,S17
1,76.62104839086795,14.745017405007191,103.7037037037036,34.20195439739441,0,S17
2,58.71153004983508,13.495768423210134,82.19178082191895,30.882352941176805,1,S17
3,59.408584708305845,13.238702039258664,89.55223880597183,30.434782608695816,1,S17
4,54.290103696918095,12.694824871869427,73.2984293193715,30.65693430656937,1,S17
5,54.923408048848586,13.208921946433868,81.55339805824829,30.107526881720577,1,S17
6,58.65722984236353,14.752536992637875,85.36585365853335,30.21582733812979,1,S17
7,55.698344613217095,13.172596540615928,73.94366197183163,31.180400890868796,1,S17
8,58.95841743775625,14.770818927026843,90.51724137930174,31.890660592256324,1,S17
9,61.22583246686674,15.325231417615864,80.15267175573027,30.724213606438823,1,S17
10,55.979173677990815,15.23277473826739,83.99999999999235,30.390738060782365,1,S17
11,59.28790671674822,12.310912024286896,77.77777777777483,30.324909747291123,1,S17
12,54.92697899103417,13.225291528903805,84.67741935484003,31.413612565443678,1,S17
13,56.75981048847759,16.14556545308629,98.82352941179643,30.324909747292867,1,S17
14,54.07304205852659,11.097913216013271,74.73309608540465,30.129124820659115,1,S17
15,57.76646133659676,16.145439408142682,85.36585365853335,30.88235294117771,1,S17
16,57.07229214228902,15.675879813752056,84.16833667335804,30.70175438596732,1,S17
17,60.03271733554802,16.717908012540914,95.67198177676319,31.96347031963446,1,S17
18,75.11299078812436,22.079216989634535,107.14285714286758,31.460674157303586,1,S17
19,67.13262870571847,22.38105713341218,113.51351351350515,30.129124820660838,1,S17
20,86.22095265770234,18.33605168718025,101.20481927714503,40.81632653061149,1,S17
21,70.80575906853805,16.545999680495054,96.10983981694604,30.21582733812979,1,S17
22,60.15325295478176,14.267954682543165,91.10629067246215,30.085959885386252,0,S17
23,55.931267090443036,13.814806229943692,86.06557377046983,30.85966201322425,5,S17
24,58.235256653664955,15.772576795599976,92.71523178808003,30.324909747291123,0,S17
25,60.50701976508462,15.869185577065446,93.12638580935977,30.129124820653956,0,S17
26,79.58119080005125,22.933216183587632,112.29946524064144,32.967032967038236,0,S17
27,63.56030545742054,13.565527670579831,86.4197530864094,31.484257871063587,0,S17
28,80.44439361629684,18.93690320641277,111.1111111111186,32.33256351039089,0,S17
29,66.2279964401522,12.293992660688438,93.95973154363314,32.061068702293085,3,S17
30,72.73163120227333,10.275336393362846,89.74358974357108,37.94037940379737,3,S17
31,69.45518500634739,15.543295900412854,92.92035398225919,34.146341463416654,3,S17
32,66.71039505094456,13.387552118774494,86.06557377049789,32.33256351039089,3,S17
33,76.30682785420356,16.084124267650257,99.29078014185421,33.14917127071923,3,S17
34,74.21415334216337,17.680055445589964,97.90209790209873,31.134173461831423,3,S17
35,56.40921867371979,13.237250162637213,87.49999999999669,30.194104960461402,3,S17
36,53.78250862803573,8.361998451630273,78.06691449815948,30.237580993519806,0,S17
37,60.121913292688035,12.708079918228922,91.30434782608876,30.88235294117771,7,S17
38,66.81692152266277,17.22633756285261,95.45454545455334,31.722054380664087,0,S17
39,64.47396550317158,15.037042456598742,93.74999999995204,33.466135458170484,0,S17
40,58.247986953464896,11.347507197975888,86.77685950416223,31.84230477634339,0,S17
41,62.661206043465185,16.417144648268984,94.17040358744318,30.905077262696963,0,S17
42,62.319336692801286,10.646216827583542,86.06557377049789,30.814380044021323,0,S17
43,60.726019547870465,9.306533312529245,90.32258064517718,47.94520547944588,4,S17
44,60.62163874737683,9.383602607224006,81.71206225680413,32.432432432426054,4,S17
45,60.89300982868037,12.885826248174201,90.12875536480088,33.76205787781583,4,S17
46,61.11333476842688,13.224611750206241,90.71274298055941,32.992930086410006,4,S17
47,78.4589241897493,22.559038283102357,105.2631578947906,30.10752688171886,4,S17
48,72.41555549046325,16.743642740241814,92.71523178804745,34.88372093022739,0,S17
49,78.93004349405179,16.44823277455741,108.80829015546246,36.777583187394704,0,S17
50,94.66315023928487,13.983954410502832,113.20754716986572,44.30379746835647,0,S17
51,80.52768159366214,23.66626290200985,119.31818181810536,30.32490974729461,0,S17
52,95.28288098274412,26.068157362268817,120,33.04484657750385,0,S17
53,94.4247752444713,14.24323446251607,115.70247933888298,51.660516605165355,0,S17
54,87.81927790076004,12.32157001786621,104.73815461354377,47.945205479463304,0,S17
55,83.801666535893,29.29261180900212,120,31.249999999998817,0,S17
56,94.62008871945066,24.017113698012658,120,30.905077262689723,0,S17
57,98.02354614797778,18.208849945819985,118.98016997166465,47.511312217174236,0,S17
58,106.87910227636318,15.879993971051967,119.6581196580812,51.85185185185244,0,S17
59,102.09985581692598,15.350976532916842,119.6581196580812,41.379310344832774,2,S17
60,96.59645243696559,13.183408634484769,114.13043478276892,49.12280701752714,2,S17
61,105.43562506282778,12.414412105009257,117.97752808976888,48.89406286380722,2,S17
62,93.93077800645955,16.889122056734205,118.30985915495383,36.87445127304105,2,S17
63,70.43893495343971,21.89191073632136,119.65811965818973,38.92493049120389,2,S17
64,85.77267836897416,25.30935713438003,120,39.77272727272577,2,S17
65,60.20797668623782,10.17959712122091,70.23411371237971,40.8163265306178,2,S17
66,85.17615926265755,27.932575265117514,120,41.01562500001545,2,S17
67,94.34427322273703,26.24318285204566,119.6581196580812,31.62650602409266,2,S17
68,75.5733811271837,23.360368627952038,120,36.971830985910636,2,S17
69,67.05347046389016,8.086320256354902,89.93576017133984,53.91527599486546,2,S17
70,67.58934322685667,8.156821187129808,87.49999999999669,38.11252268602075,2,S17
71,76.10466283574296,17.896180699378153,113.5135135136028,30.08595988538282,0,S17
72,76.1104401443978,16.0099904229389,99.29078014185421,36.05150214591543,0,S17
73,69.05028662572636,17.14631110020324,101.20481927718384,32.40740740739822,0,S17
74,64.31311963060004,14.925027956193066,95.02262443448534,31.111111111123687,0,S17
75,77.86369825857562,23.069332384749337,112.60053619301522,31.460674157296083,0,S17
76,72.86643706641831,15.097672684399559,94.38202247193325,30.83700440528247,6,S17
77,63.127918574171446,14.114960175792222,91.50326797381705,31.157270029676702,0,S17
78,61.80878304382891,10.359110578165867,85.71428571430799,30.905077262696963,0,S17
79,62.07129474433767,11.463458777398783,86.59793814433964,31.842304776335705,0,S17
80,57.61323705572344,9.718447178351514,86.77685950416223,32.40740740741414,0,S17
81,65.492748298059,12.856060569492406,102.94117647054418,45.80152671757506,0,S17
82,61.84009344268022,12.335225475224547,93.95973154359969,35.80562659846958,0,S17
83,59.11785024239937,7.90929665609286,81.71206225680413,49.122807017563716,0,S17
84,55.15075659157495,9.848902968267737,93.1263858093269,30.67932797661802,0,S17
85,54.128910698802585,4.680632616030333,74.46808510639066,43.523316062177805,0,S17
86,54.53637120703257,8.151859354864296,86.59793814433964,31.01920236335538,0,S17
87,64.82771393945508,12.992565994764467,94.8081264107706,45.356371490279706,0,S17
88,59.342187042538576,8.98397030691521,83.33333333330386,35.53299492386968,4,S17
89,52.68389235495298,10.890765155096027,70.23411371237971,30.021443888480537,4,S17
90,70.06347712857796,19.62760643766423,100.96153846158614,31.53153153153222,4,S17
91,77.61003596209135,1.6695507465099868,79.39508506619042,76.08695652175818,4,S17
0,64.90147497814722,31.288446630303618,92.51101321586093,30.56768558951971,0,S2
1,33.82276231138994,3.9972072443540223,36.64921465968066,30.996309963099215,0,S2
2,85.53971486761964,NA,85.53971486761964,85.53971486761964,0,S2
5,91.96257098346143,2.5395143816499273,95.23809523804437,88.2352941176388,1,S2
7,64.55767022310624,37.54541910177481,91.10629067246215,38.00904977375034,1,S2
20,88.79492600419384,NA,88.79492600419384,88.79492600419384,1,S2
23,75.23552825921905,38.8257601592893,102.689486552575,47.78156996586309,1,S2
24,107.68959340611192,2.630888453250771,109.94764397911833,103.44827586208194,1,S2
26,95.53648651417156,6.620116635577831,101.94174757281823,87.1369294605944,0,S2
29,75.21161985379585,1.2379129874748016,76.08695652175818,74.33628318583352,0,S2
30,75.87198024865077,22.25622850000949,102.689486552575,47.08520179372159,0,S2
32,78.97992149394402,20.153068016308875,95.23809523814748,36.58536585366138,0,S2
33,63.700130694114755,1.7370612877206386,65.4205607476489,61.946902654861276,0,S2
34,62.59314456036582,NA,62.59314456036582,62.59314456036582,0,S2
35,74.62528199860151,11.336034101547188,87.49999999999669,66.14173228346552,0,S2
36,59.36277476039014,17.386602403068036,70.46979865771232,39.32584269662479,0,S2
37,61.49596120888114,18.460079432826625,80,35.836177474400564,0,S2
38,68.40390879480489,NA,68.40390879480489,68.40390879480489,2,S2
39,62.076150666555634,21.004445927655162,77.77777777776336,38.216560509561226,2,S2
40,73.29842931941222,NA,73.29842931941222,73.29842931941222,2,S2
41,75.02390209698572,3.6912515379599453,77.63401109054247,72.41379310342897,2,S2
42,60.37862075446265,16.27433012319066,74.46808510634864,34.511092851272124,2,S2
43,69.11835943807387,7.752712811686934,74.60035523980952,63.6363636363382,2,S2
46,50.75501673917296,27.05179928125491,69.88352745424568,31.62650602410024,2,S2
48,56.658073342254525,17.58030505635917,67.85137318257684,36.39514731368302,0,S2
49,70.63648073700419,12.359274436004894,83.49900596420385,37.102473498232676,0,S2
52,67.63857050236587,19.79364624752068,104.47761194026353,33.81642512077275,0,S2
53,58.531564108654635,18.7140387150232,101.20481927710621,32.18390804597432,6,S2
54,61.57448699778669,17.192200309582468,74.60035523976734,32.03661327232312,0,S2
55,57.09824620229532,17.176047223888865,74.86631016048072,33.38632750397717,0,S2
56,61.03061918918669,16.986306426212177,84.33734939756695,30.612244897958615,0,S2
57,56.04450509758677,15.848715285742003,79.09604519773416,32.15926493108182,0,S2
58,54.76780608292118,15.983389282877694,75.40394973064255,32.76131045241652,0,S2
59,60.6217383262011,20.730357919941277,90.51724137928622,32.86384976526823,0,S2
62,62.874251496986126,NA,62.874251496986126,62.874251496986126,0,S2
64,63.80411159988405,13.552286575095783,95.23809523807874,32.18390804597432,0,S2
65,61.78758606049358,18.04813961035525,81.39534883726898,30.259365994238056,0,S2
66,50.417064817907985,19.458266096896693,104.47761194026353,31.134173461824076,0,S2
67,49.12786604188024,16.829249849049255,75.9493670886111,30.567685589528228,0,S2
75,50.23151097985167,15.730264880683482,68.51549755304723,30.042918454926788,0,S2
76,64.05943331348517,17.050482735663753,96.55172413792296,30.434782608689233,0,S2
77,60.71623240818837,11.54276616505935,80.15267175574245,33.38632750397717,0,S2
78,60.75874046608494,12.256873643550042,83.16831683174009,31.866464339901654,0,S2
79,62.97186727863476,11.396827530886123,78.06691449811329,32.967032967038236,0,S2
80,56.586891399733894,11.118852142584354,75.26881720422844,31.746031746026247,3,S2
81,61.10120235823345,10.895340494116505,77.20588235299849,34.91271820448688,3,S2
82,57.97540023458104,13.806620915107645,69.30693069304392,32.432432432426054,3,S2
83,68.9382991314137,14.976271614032422,96.77419354840413,40.07633587787122,3,S2
84,62.21937869622984,12.994334215660878,75.9493670886111,37.16814159291676,3,S2
85,63.63661575733949,10.549914726785458,79.09604519773416,33.953112368631594,3,S2
86,54.126907237333974,14.145154462790288,73.17073170734304,30.567685589528228,0,S2
87,52.93793084487982,16.303957792362166,86.77685950404809,30.32490974730158,0,S2
88,60.51374799093001,19.03088152885806,95.89041095882207,31.81818181818445,7,S2
0,51.14782145019204,15.067657483682662,70.11686143572626,31.0192023633678,0,S3
1,72.87948395268587,14.870787592345089,107.14285714285671,38.67403314917051,0,S3
2,60.586080166633145,18.870196996649188,89.93576017130536,30.523255813953508,0,S3
3,59.21018655475557,10.113180608025637,82.35294117646747,46.30650496140983,0,S3
4,54.240209958040104,5.19713131439155,66.03773584905824,48.05491990846427,0,S3
5,56.247892571688325,6.873881241423073,67.09265175718738,40.65827686350464,0,S3
6,54.93953264017546,9.24848219334739,79.09604519774601,30.237580993520673,1,S3
7,52.522651069392644,11.021745294721022,84.84848484847822,40.03813155386209,1,S3
8,53.76736186507647,10.936491705702874,76.78244972577498,31.650339110775146,1,S3
9,53.16453672425438,10.485531343811674,84.84848484849186,37.466547725246336,1,S3
10,53.0607321324175,10.462248859611192,70.94594594594643,33.14917127071715,1,S3
11,51.96784035280091,11.602615578496575,75.00000000000426,31.41361256544555,1,S3
12,57.308019087703016,10.850736792245259,80.15267175574245,34.7107438016512,1,S3
13,53.32810014520841,11.240245896484309,83.49900596425668,30.259365994238056,1,S3
14,52.332049985236694,11.975027577774583,79.69639468689698,30.412744388122665,1,S3
15,52.92166509584708,13.746424062245731,79.54545454547551,31.019202363369967,1,S3
16,55.274748418208745,10.389233034856993,76.36363636362059,39.84819734346053,1,S3
17,55.1112383568949,10.229640029044818,77.20588235290813,36.71328671328362,1,S3
18,53.674986542955644,7.743147365954137,70.82630691399315,40.15296367113321,1,S3
19,53.5418121196577,8.040940725965525,76.78244972576381,37.76978417266224,1,S3
20,60.843696006719,16.999841604264002,104.9999999999821,40.65827686350464,1,S3
21,52.04014671622465,9.258843459973848,98.13084112144904,44.210526315788414,1,S3
22,54.27671478191788,15.656076549479401,98.82352941187045,30.324909747291123,1,S3
23,71.39748418846716,26.11347875362414,119.6581196580812,30.08595988538968,1,S3
24,86.87470578373362,18.00640416530052,108.52713178293604,33.4128878281679,1,S3
25,67.88156592046595,16.256105595035226,88.60759493665344,30.478955007262485,0,S3
26,70.58812512683683,8.239791133546596,80.61420345486573,54.33376455366763,5,S3
27,72.61219224200995,12.144258905123046,86.77685950416223,31.34328358208402,0,S3
28,85.32905092745615,13.60741033319158,96.55172413792296,45.356371490279706,0,S3
29,89.97913735235045,18.083849525114935,104.47761194034625,39.84819734344849,0,S3
30,85.7126053174726,17.488373702310813,105.79345088164166,33.33333333332997,0,S3
31,95.0891139586726,16.17044513502384,110.52631578950808,32.91536050156684,0,S3
32,76.89241576519096,26.65312511837255,104.47761194034625,31.08808290155704,0,S3
33,75.9335843351639,22.987171142172894,97.90209790209873,31.963470319630588,0,S3
34,64.01303409282652,16.574455014754086,83.49900596420385,33.92568659127969,0,S3
35,70.35261426973877,16.61087097431748,85.71428571419662,39.6226415094275,0,S3
36,63.82238197474636,14.995015210524267,87.49999999999669,37.06972639012093,0,S3
37,61.10132025243386,17.27266000742623,91.7030567685422,32.58339798292708,0,S3
38,62.98187079472451,19.971821061497607,99.29078014185421,45.65217391304438,2,S3
39,57.004390675018215,15.833212472126304,90.32258064511535,31.273268801192803,2,S3
40,48.092451603360175,9.794702565369272,67.7419354838829,30.10752688171886,2,S3
41,51.3987235545218,6.042532017517191,64.91499227201761,39.6226415094275,2,S3
42,50.555883503429506,8.871649358494418,71.06598984770108,36.4900086880995,2,S3
43,52.64947953656856,11.464103002791509,82.35294117648674,36.49000868810959,2,S3
44,52.99601033391603,11.566801024385425,77.0642201835274,31.81818181818445,2,S3
45,53.60172452175333,11.268047236630665,81.2379110251868,33.28050713152793,2,S3
46,53.432851091327116,11.262195092504518,78.06691449811329,36.36363636364438,2,S3
47,47.957939878825336,6.192040357449926,67.85137318257684,41.95804195803342,2,S3
48,45.58716206066202,4.064043795830191,57.065217391335096,39.21568627451633,2,S3
49,52.445123983009864,9.056032275923467,68.51549755297606,37.634408602157166,0,S3
50,46.50941080424187,2.90158505974631,50.119331742226464,42.90091930540189,0,S3
51,50.23699256001947,10.337580441500569,64.22018348624782,39.43661971829437,0,S3
52,48.624823899252334,6.159324946673034,63.253012048155,40.38461538460973,0,S3
53,46.24336074255619,3.665287402692418,53.367217280838624,40.42348411934425,0,S3
54,46.39213141465658,3.6093209350023905,52.36907730673032,41.2979351032667,6,S3
55,53.65293010755922,7.610446189565441,62.40713224367217,48.61111111110927,0,S3
56,52.99110569327411,2.7670963259678283,56.07476635515544,50.724637681172126,0,S3
57,45.8117912582382,3.8547694976246185,50.785973397843115,41.338582677165945,0,S3
58,51.173133242910005,11.545868201623406,66.87898089170308,38.32116788323063,0,S3
59,48.34268678453067,6.666501649853863,67.1999999999511,39.10614525139082,0,S3
60,52.1559900533242,7.5785699135331,70.23411371237971,40.26845637582024,0,S3
61,49.93369571707204,8.142315825556276,66.98564593300969,30.85966201322425,0,S3
62,50.05003693690922,7.92383772989917,66.5610142630223,30.281182408079193,0,S3
63,48.80537286245253,7.890809367314115,67.7419354838829,31.111111111109015,0,S3
64,50.915038459369384,4.186276698900935,59.32203389833617,31.088082901564366,0,S3
65,51.54559204241607,8.372653169302229,72.41379310346872,31.866464339901654,0,S3
66,50.71936803563592,5.132889505647966,72.04116638076745,43.03278688522088,0,S3
67,55.50068829698957,10.431087184352931,76.36363636359847,30.04291845494047,0,S3
68,52.46754604356077,12.819084175797341,84.5070422535168,31.134173461824076,0,S3
69,46.383503858434764,3.8447347318346266,61.22448979588882,39.735099337742604,0,S3
70,47.327237461400834,3.6709319427265914,53.639846743264364,44.58598726115046,0,S3
71,47.36351501598997,5.991265348027242,61.58357771262081,30.905077262696963,0,S3
72,48.6576454573491,7.345570806898554,66.03773584907889,31.437125748508045,4,S3
73,48.93682024043541,7.340578647462296,68.85245901638933,39.17910447761433,4,S3
74,47.78194525322225,4.806299232388442,65.21739130434267,40.38461538460973,4,S3
75,54.840552248916275,12.208054556158855,84.84848484851915,31.746031746026247,4,S3
76,61.12057464038663,21.575204072741904,95.89041095896145,35.20536462700334,4,S3
77,61.136043324356656,17.117018557805462,95.02262443434847,44.39746300209692,4,S3
0,68.98612476234904,14.330236840358728,119.31818181818186,31.437125748502893,0,S4
1,64.82522758472294,5.7220340051953285,78.50467289719572,52.69761606022736,0,S4
2,65.63773063189353,4.418157015967932,76.78244972577778,56.000000000000846,0,S4
3,67.9469167833111,5.750319709004486,80.92485549133262,37.23404255319205,0,S4
4,65.4666479592394,11.574788160391964,82.84023668639064,31.273268801191875,0,S4
5,67.13922348220525,6.981796897482593,80.92485549132951,40.65827686350464,1,S4
6,61.630729562372906,4.500733459843627,69.07894736841543,44.30379746835461,1,S4
7,59.68788721986236,3.4182851841058715,67.41573033707968,53.16455696202509,1,S4
8,58.93019225342576,4.094686547890384,67.20000000000245,51.219512195121666,1,S4
9,59.84566916890264,4.512299263285134,69.30693069307124,50.23923444976205,1,S4
10,60.40124890890441,4.001455988475242,69.19275123559206,51.98019801980172,1,S4
11,62.48298530749818,10.253396853693658,81.08108108108009,30.701754385965536,1,S4
12,57.05698438918394,5.331723958484321,69.53642384106003,45.16129032258087,1,S4
13,58.384901056988284,5.36430155185551,68.62745098038955,33.096926713947255,1,S4
14,66.97239376056424,9.024389563585002,83.49900596421705,37.00440528634502,1,S4
15,56.47574135005317,5.013658093863763,66.98564593300969,44.68085106382936,1,S4
16,57.42287101542157,5.828822690949083,70.58823529411576,32.608695652171335,1,S4
17,58.78801025235753,5.328894233053473,68.18181818180973,40.57971014491898,1,S4
18,56.230581665739834,4.477227287188229,68.51549755301164,49.06542056075189,1,S4
19,62.77980641839948,8.968375754088646,75.53956834532448,32.992930086405885,1,S4
20,62.574271998349445,11.282616212224518,86.95652173909491,31.390134529147726,1,S4
21,59.18039651930289,5.065329432555027,69.88352745424568,46.77060133630043,1,S4
22,56.86511268760302,5.45527283450296,68.29268292683331,30.303030303030024,1,S4
23,61.59464790468123,6.588637426871333,84.5070422535168,50.1792114695238,1,S4
24,65.92663568322713,13.849196752449856,104.4776119403049,30.746705710102816,1,S4
25,65.82853560919358,9.380979038740627,78.65168539329648,30.478955007258968,5,S4
26,58.00601732902277,5.4416009724883425,70.70707070707276,47.78156996587174,0,S4
27,60.29452794941338,5.839799623482087,68.40390879480489,30.70175438596375,0,S4
28,62.49704752766487,6.546822973339402,77.34806629834812,50.72463768115262,0,S4
29,65.01602017570693,9.68815157819361,85.02024291497882,37.4999999999968,0,S4
30,58.97391059623883,7.091058051362241,73.42657342658767,30.905077262696963,0,S4
31,63.21890921663867,10.269518012828994,82.51473477407549,35.11705685619453,3,S4
32,62.29883898623721,4.073714146712705,71.4285714285784,50.66344993968242,3,S4
33,59.75198861648022,6.266564059014092,69.19275123558297,32.03661327230757,3,S4
34,60.109171519888264,8.454018997206887,70.5882352941252,30.129124820660838,3,S4
35,61.7762086287678,8.499001423778685,83.99999999999235,31.41361256544742,3,S4
36,66.01044506220789,11.764351931687907,91.10629067249361,33.20158102766655,3,S4
37,62.737883939794436,6.776845981961065,72.66435986160062,31.41361256543994,0,S4
38,66.08768991212213,5.487979397800049,81.39534883721878,55.04587155962568,0,S4
39,72.28158424039091,14.356327301545456,98.59154929570644,33.33333333332997,0,S4
40,65.0516275005521,6.953290557434736,77.20588235295331,32.134659525630816,0,S4
41,64.06093738648843,9.062993188077371,82.84023668635814,36.64921465968575,7,S4
42,63.201828419208724,9.818717720569369,82.0312500000309,30.36876355748389,0,S4
43,63.932938806483016,7.250321344414214,78.5046728971709,34.91271820448688,0,S4
44,58.799226727578144,5.725456901702695,70.94594594595597,46.71857619576476,0,S4
45,62.25073586613271,5.841348193705475,71.42857142859772,32.28285933897061,4,S4
46,62.06857326579698,7.516839834000752,75.13416815742201,33.78921962993299,4,S4
47,66.40025115415435,10.669333431889896,92.51101321586904,30.99630996309193,4,S4
48,67.35609028498584,14.760761344546726,97.67441860469867,43.749999999998344,4,S4
49,61.277680146456866,6.811227623023828,77.34806629837078,45.01607717042494,4,S4
50,60.22831205477527,11.584130978567654,92.10526315792339,33.25415676959232,4,S4
51,56.82615501923146,5.6146745340444895,71.42857142859772,47.673098751416674,4,S4
52,65.59711711313093,17.114574397121945,92.7152317881126,31.84230477634339,0,S4
53,66.85458661403237,9.364089985221057,92.51101321586904,43.298969072155614,0,S4
54,68.05909860772485,10.858972382500694,80.76923076921946,34.25774877650582,0,S4
55,67.73276022091899,11.961994623858931,85.19269776878123,34.00809716599591,0,S4
56,66.0458954016092,6.944546333557927,79.24528301887881,35.443037974675654,0,S4
57,66.67936800589452,8.33359748371188,79.84790874523003,34.17412530512242,0,S4
58,72.57611627905463,13.28616330328158,92.51101321586904,36.68122270741688,0,S4
59,73.03286715745158,15.186834920535771,90.71274298055941,30.76923076923364,0,S4
60,68.6984380320559,10.733916281660473,81.87134502915093,33.044846577495576,0,S4
61,74.73069035660387,13.128832118485299,91.90371991241449,36.426712922805116,2,S4
62,71.78021525925736,12.327561775406929,84.33734939762086,36.206896551714486,2,S4
63,67.07793894441284,12.930381879083964,84.5070422535168,31.650339110775146,2,S4
64,83.61834621943953,13.867216111533848,103.19410319408752,40.73714839960865,2,S4
65,81.76512720443903,12.89332360360945,108.24742268046008,33.492822966504846,2,S4
66,82.1060174693623,14.175658927504859,106.06060606058072,32.28285933896271,2,S4
